Latitude: 71.3225  Longitude: -156.6231
X & Y on Lambert Conformal Conic: -2090640.99 3946572.76
Tile: 14412
Elevation: 0 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2018,182,86400.00,0.00,226.71,0.00,4.48,0.35,218.79
2018,183,86400.00,1.51,326.33,0.00,9.09,0.28,217.68
2018,184,86400.00,2.65,151.27,0.00,8.43,4.76,306.12
2018,185,86400.00,1.58,299.84,0.00,6.10,-0.83,199.60
2018,186,86400.00,0.00,229.73,0.00,3.33,-1.10,195.45
2018,187,86400.00,0.00,234.59,0.00,6.59,1.94,247.27
2018,188,86400.00,4.29,120.66,0.00,2.93,-0.05,304.49
2018,189,86400.00,0.00,91.87,0.00,1.62,0.00,404.52
2018,190,86400.00,0.00,184.71,0.00,2.84,-0.66,202.35
2018,191,86400.00,0.00,230.91,0.00,3.11,-1.62,187.60
2018,192,86400.00,0.00,280.25,0.00,6.58,-0.20,209.63
2018,193,86400.00,0.00,282.58,0.00,8.73,1.51,239.33
2018,194,86400.00,0.00,320.98,0.00,16.97,1.63,241.61
2018,195,86400.00,0.00,278.69,0.00,13.83,5.94,334.21
2018,196,86400.00,1.69,308.30,0.00,12.65,0.92,228.80
2018,197,86400.00,2.67,99.37,0.00,3.84,0.81,395.71
2018,198,86400.00,4.86,222.93,0.00,12.67,1.84,245.42
2018,199,86400.00,10.37,198.13,0.00,11.22,3.17,271.57
2018,200,86400.00,0.00,105.46,0.00,4.92,2.34,623.19
2018,201,86400.00,0.00,174.54,0.00,7.85,3.31,453.75
2018,202,86400.00,0.00,248.42,0.00,14.71,7.04,362.24
2018,203,86400.00,1.26,223.29,0.00,13.92,7.38,390.66
2018,204,86400.00,0.00,183.92,0.00,8.49,3.47,444.17
2018,205,86400.00,0.00,268.18,0.00,15.54,5.54,324.47
2018,206,86400.00,0.00,148.27,0.00,6.64,2.66,518.75
2018,207,86400.00,3.55,70.29,0.00,5.25,2.79,746.49
2018,208,86400.00,3.76,130.02,0.00,7.55,2.62,585.72
2018,209,86400.00,6.43,160.32,0.00,13.79,6.78,653.85
2018,210,84800.47,1.16,260.82,0.00,19.89,8.61,478.56
2018,211,81495.48,0.79,268.63,0.00,16.36,5.00,419.47
2018,212,79612.72,0.00,134.50,0.00,8.01,4.18,748.78
2018,213,78117.82,1.21,192.96,0.00,5.59,-0.06,488.02
2018,214,76827.41,0.00,96.85,0.00,2.03,-0.52,587.79
2018,215,75667.60,1.60,115.98,0.00,2.68,-0.39,593.69
2018,216,74599.88,2.25,80.77,0.00,4.04,1.20,666.14
2018,217,73601.28,0.00,85.27,0.00,2.98,0.81,647.63
2018,218,72656.77,0.89,104.79,0.00,3.70,0.96,654.87
2018,219,71755.96,0.35,78.46,0.00,2.87,0.89,651.47
2018,220,70891.28,0.00,127.92,0.00,3.89,0.47,631.71
2018,221,70057.04,0.00,86.96,0.00,3.23,1.00,656.43
2018,222,69248.84,0.00,120.38,0.00,4.93,1.75,692.81
2018,223,68463.19,0.00,168.26,0.00,6.10,1.46,640.05
2018,224,67697.28,0.00,117.89,0.00,3.22,0.26,622.16
2018,225,66948.80,0.00,93.87,0.00,2.57,0.29,623.71
2018,226,66215.83,0.00,211.90,0.00,5.51,-0.43,519.27
2018,227,65496.76,2.96,72.44,0.00,6.66,4.27,828.58
2018,228,64790.21,5.64,120.38,0.00,5.91,1.79,694.93
2018,229,64095.00,0.00,150.76,0.00,3.02,-0.72,579.32
2018,230,63410.09,3.09,167.41,0.00,8.80,1.84,693.88
2018,231,62734.61,0.00,104.91,0.00,9.51,6.83,989.73
2018,232,62067.74,0.00,190.74,0.00,6.96,1.59,676.31
2018,233,61408.80,0.00,93.58,0.00,2.16,-0.11,605.99
2018,234,60757.16,0.00,116.10,0.00,2.16,-0.72,579.48
2018,235,60112.26,0.00,96.09,0.00,0.97,-1.32,554.53
2018,236,59473.59,0.00,135.56,0.00,2.48,-0.94,570.40
2018,237,58840.71,0.00,148.10,0.00,2.72,-1.15,561.56
2018,238,58213.18,0.00,114.78,0.00,1.72,-1.18,560.36
2018,239,57590.63,0.00,134.00,0.00,2.65,-0.83,574.95
2018,240,56972.72,0.41,166.49,0.00,5.59,0.98,655.85
2018,241,56359.10,2.88,138.58,0.00,6.33,0.90,651.86
2018,242,55749.49,0.00,79.01,0.00,1.73,-0.19,602.34
2018,243,55143.61,8.64,147.31,0.00,7.52,1.01,657.25
2018,244,54541.18,0.00,97.58,0.00,1.78,-0.73,578.99
2018,245,53941.98,0.00,198.74,0.00,5.73,-1.45,549.43
2018,246,53345.76,0.84,145.17,0.00,6.47,2.12,711.44
2018,247,52752.31,0.72,185.33,0.00,9.62,2.57,734.77
2018,248,52161.43,3.24,136.41,0.00,8.38,1.34,672.82
2018,249,51572.91,0.00,127.84,0.00,1.79,-2.22,518.70
2018,250,50986.56,0.00,190.00,0.00,5.36,-3.34,477.36
2018,251,50402.22,0.00,183.59,0.00,9.58,0.56,635.82
2018,252,49819.70,0.00,73.71,0.00,6.94,4.45,839.28
2018,253,49238.85,0.00,75.69,0.00,6.16,3.57,788.97
2018,254,48659.49,2.43,56.72,0.00,4.99,2.37,724.53
2018,255,48081.47,1.29,111.02,0.00,8.56,4.26,828.15
2018,256,47504.65,0.00,109.07,0.00,5.27,1.06,659.61
2018,257,46928.86,0.00,60.13,0.00,2.75,0.57,636.40
2018,258,46353.98,0.00,48.98,0.00,3.03,1.25,668.33
2018,259,45779.85,0.00,23.91,0.00,1.34,0.69,642.10
2018,260,45206.33,0.00,38.93,0.00,0.63,-0.76,577.86
2018,261,44633.29,0.00,36.02,0.00,0.61,-0.69,580.81
2018,262,44060.59,0.00,50.58,0.00,1.58,-0.40,593.22
2018,263,43488.09,0.00,95.04,0.00,3.18,-1.07,564.60
2018,264,42915.66,0.00,68.26,0.00,1.35,-1.60,543.28
2018,265,42343.17,0.00,63.24,0.00,0.95,-1.86,533.05
2018,266,41770.47,0.00,39.88,0.00,0.73,-1.02,566.73
2018,267,41197.43,0.00,53.09,0.00,0.68,-1.79,535.64
2018,268,40623.92,0.00,63.26,0.00,0.53,-2.61,504.20
2018,269,40049.79,0.00,92.79,0.00,1.18,-4.23,446.39
2018,270,39474.91,2.44,59.83,0.00,3.27,-1.35,553.20
2018,271,38899.13,0.00,59.76,0.00,-0.52,-3.82,460.46
2018,272,38322.32,0.00,38.67,0.00,0.52,-1.62,542.28
2018,273,37744.31,0.00,48.83,0.00,1.86,-1.03,566.46
2018,274,37164.96,0.00,20.81,0.00,1.66,0.52,634.08
2018,275,36584.11,0.00,22.09,0.00,2.31,1.02,657.34
2018,276,36001.61,0.00,25.80,0.00,2.70,1.08,660.44
2018,277,35417.28,0.00,9.59,0.00,0.41,0.14,616.90
2018,278,34830.95,0.00,50.50,0.00,2.38,-1.32,554.38
2018,279,34242.44,0.00,47.04,0.00,0.67,-2.93,492.25
2018,280,33651.57,0.00,72.11,0.00,3.42,-6.58,373.38
2018,281,33058.14,0.00,51.34,0.00,5.33,0.48,632.48
2018,282,32461.94,0.00,57.27,0.00,4.26,-2.48,509.01
2018,283,31862.76,0.00,22.27,0.00,-1.18,-3.20,482.42
2018,284,31260.36,1.06,17.33,0.00,-0.46,-2.09,523.71
2018,285,30654.50,0.00,21.06,0.00,-1.30,-3.44,473.71
2018,286,30044.91,0.00,16.87,0.00,-0.85,-2.69,501.14
2018,287,29431.32,0.00,13.52,0.00,-2.29,-3.83,459.98
2018,288,28813.43,0.00,23.57,0.00,-3.00,-6.07,388.40
2018,289,28190.92,0.00,13.43,0.00,-1.92,-3.77,462.25
2018,290,27563.43,3.88,7.61,0.00,-1.58,-3.08,486.62
2018,291,26930.58,3.11,2.88,0.00,-1.93,-2.28,516.66
2018,292,26291.95,0.00,9.63,0.00,-0.97,-2.76,498.54
2018,293,25647.09,0.00,16.70,0.00,-2.00,-5.59,402.70
2018,294,24995.50,0.00,16.49,0.00,-2.72,-7.00,361.35
2018,295,24336.61,0.00,7.11,0.00,-2.95,-4.77,428.74
2018,296,23669.80,0.00,3.51,0.00,-3.67,-4.56,435.68
2018,297,22994.37,1.49,7.53,0.00,-1.92,-4.62,433.41
2018,298,22309.53,1.05,4.92,0.00,-1.26,-3.19,482.86
2018,299,21614.39,1.82,6.81,0.00,-1.26,-4.56,435.43
2018,300,20907.92,2.47,6.27,2.47,-3.88,-8.88,312.34
2018,301,20188.93,3.82,5.95,6.29,-5.75,-11.22,259.45
2018,302,19456.06,2.06,6.30,8.35,-4.77,-17.49,154.82
2018,303,18707.69,0.00,6.16,8.35,-16.70,-25.46,76.90
2018,304,17941.90,0.00,5.58,8.35,-5.84,-23.45,92.21
2018,305,17156.39,0.00,2.98,8.35,0.27,-6.37,379.34
2018,306,16348.34,0.56,1.29,7.55,0.30,-4.10,451.03
2018,307,15514.29,0.00,1.15,7.55,-3.88,-9.02,308.80
2018,308,14649.82,0.00,0.98,7.55,-6.78,-11.81,247.42
2018,309,13749.27,0.00,0.18,7.55,-8.95,-10.23,280.65
2018,310,12805.09,0.00,0.25,7.55,-3.93,-12.58,232.44
2018,311,11806.88,0.00,0.00,7.55,-0.63,-6.33,380.61
2018,312,10739.68,0.00,0.06,7.55,-1.62,-9.59,295.36
2018,313,9580.57,0.00,0.10,7.55,-5.78,-14.65,196.24
2018,314,8291.21,0.00,0.00,7.55,-7.24,-8.64,318.30
2018,315,6798.03,0.00,0.05,7.55,-8.95,-17.02,161.07
2018,316,4919.05,0.00,0.04,7.55,-13.58,-22.02,104.70
2018,317,1642.51,0.00,0.00,7.55,-16.23,-23.56,91.30
2018,318,0.00,0.00,0.00,7.55,-8.17,-24.97,80.39
2018,319,0.00,0.00,0.00,7.55,-1.66,-25.32,77.90
2018,320,0.00,0.00,0.00,7.55,-1.19,-8.91,311.53
2018,321,0.00,0.00,0.00,7.55,-8.20,-11.93,245.11
2018,322,0.00,0.00,0.00,7.55,-10.31,-12.76,229.16
2018,323,0.00,0.00,0.00,7.55,-10.91,-11.94,244.91
2018,324,0.00,2.38,0.00,9.94,-10.46,-12.39,236.16
2018,325,0.00,0.00,0.00,9.94,-11.24,-14.53,198.34
2018,326,0.00,0.00,0.00,9.94,-14.65,-21.92,105.63
2018,327,0.00,0.00,0.00,9.94,-16.00,-21.09,113.55
2018,328,0.00,0.00,0.00,9.94,-17.97,-26.86,67.62
2018,329,0.00,0.00,0.00,9.94,-21.63,-25.50,76.64
2018,330,0.00,0.98,0.00,10.92,-13.66,-22.69,98.63
2018,331,0.00,3.66,0.00,14.58,-14.62,-17.14,159.52
2018,332,0.00,0.63,0.00,15.21,-16.43,-18.58,141.08
2018,333,0.00,0.00,0.00,15.21,-18.32,-21.10,113.50
2018,334,0.00,0.00,0.00,15.21,-18.07,-20.59,118.65
2018,335,0.00,0.47,0.00,15.67,-10.94,-17.98,148.50
2018,336,0.00,0.00,0.00,15.67,-9.85,-15.68,180.26
2018,337,0.00,0.28,0.00,15.95,-4.45,-14.41,200.26
2018,338,0.00,1.73,0.00,17.68,-5.50,-8.23,328.64
2018,339,0.00,0.00,0.00,17.68,-7.70,-16.21,172.41
2018,340,0.00,0.00,0.00,17.68,-15.64,-29.58,52.45
2018,341,0.00,0.00,0.00,17.68,-14.69,-30.70,47.14
2018,342,0.00,0.00,0.00,17.68,-14.86,-23.97,88.01
2018,343,0.00,0.00,0.00,17.68,-22.88,-25.76,74.79
2018,344,0.00,0.00,0.00,17.68,-23.90,-28.27,59.31
2018,345,0.00,0.00,0.00,17.68,-25.91,-29.39,53.40
2018,346,0.00,0.00,0.00,17.68,-19.39,-25.69,75.29
2018,347,0.00,0.00,0.00,17.68,-20.16,-20.77,116.84
2018,348,0.00,0.47,0.00,18.15,-18.46,-20.49,119.71
2018,349,0.00,0.00,0.00,18.15,-16.33,-32.37,40.13
2018,350,0.00,0.37,0.00,18.52,-18.22,-28.63,57.35
2018,351,0.00,0.52,0.00,19.04,-18.72,-21.79,106.79
2018,352,0.00,1.71,0.00,20.75,-19.11,-24.61,83.06
2018,353,0.00,0.43,0.00,21.18,-20.15,-25.29,78.07
2018,354,0.00,0.00,0.00,21.18,-18.08,-20.57,118.86
2018,355,0.00,0.00,0.00,21.18,-17.90,-25.35,77.63
2018,356,0.00,0.00,0.00,21.18,-18.31,-26.13,72.34
2018,357,0.00,0.00,0.00,21.18,-17.84,-28.87,56.07
2018,358,0.00,0.00,0.00,21.18,-26.37,-29.14,54.67
2018,359,0.00,0.00,0.00,21.18,-20.08,-24.41,84.58
2018,360,0.00,0.00,0.00,21.18,-19.29,-30.01,50.37
2018,361,0.00,0.00,0.00,21.18,-15.77,-22.33,101.88
2018,362,0.00,0.57,0.00,21.75,-20.30,-23.57,91.24
2018,363,0.00,1.03,0.00,22.78,-19.93,-25.12,79.29
2018,364,0.00,0.00,0.00,22.78,-20.23,-33.65,35.39
2018,365,0.00,0.00,0.00,22.78,-17.00,-25.78,74.69
2019,1,0.00,0.00,0.00,10.01,-13.33,-17.13,159.61
2019,2,0.00,0.00,0.00,10.01,-12.67,-15.94,176.36
2019,3,0.00,0.19,0.00,10.20,-11.00,-21.50,109.55
2019,4,0.00,0.00,0.00,10.20,-20.06,-30.40,48.51
2019,5,0.00,0.00,0.00,10.20,-17.60,-28.48,58.15
2019,6,0.00,0.00,0.00,10.20,-23.25,-32.84,38.34
2019,7,0.00,0.00,0.00,10.20,-25.54,-33.74,35.09
2019,8,0.00,0.00,0.00,10.20,-27.39,-31.92,41.91
2019,9,0.00,0.00,0.00,10.20,-28.29,-34.19,33.57
2019,10,0.00,0.00,0.00,10.20,-28.83,-34.56,32.33
2019,11,0.00,0.00,0.00,10.20,-28.21,-30.67,47.25
2019,12,0.00,0.00,0.00,10.20,-28.16,-33.09,37.39
2019,13,0.00,0.00,0.00,10.20,-24.75,-29.84,51.18
2019,14,0.00,0.00,0.00,10.20,-18.86,-25.03,79.94
2019,15,0.00,0.00,0.00,10.20,-14.57,-20.80,116.51
2019,16,0.00,0.00,0.00,10.20,-15.07,-21.61,108.52
2019,17,0.00,0.00,0.00,10.20,-17.03,-21.67,107.98
2019,18,0.00,0.00,0.00,10.20,-8.57,-26.71,68.54
2019,19,0.00,0.00,0.00,10.20,-14.29,-19.78,127.32
2019,20,0.00,0.00,0.00,10.20,-18.88,-27.81,61.91
2019,21,0.00,0.00,0.00,10.20,-23.11,-31.02,45.73
2019,22,0.00,0.00,0.00,10.20,-22.34,-27.59,63.21
2019,23,0.00,0.00,0.00,10.20,-18.86,-25.40,77.33
2019,24,0.00,0.00,0.00,10.20,-19.49,-22.22,102.86
2019,25,0.00,0.00,0.00,10.20,-18.01,-19.94,125.56
2019,26,0.00,0.00,0.00,10.20,-18.57,-20.29,121.80
2019,27,0.00,0.00,0.00,10.20,-9.88,-18.89,137.40
2019,28,3645.36,0.00,0.01,10.20,-1.17,-15.57,181.85
2019,29,5919.83,0.00,0.05,10.20,-15.30,-22.95,96.43
2019,30,7570.73,0.00,0.11,10.20,-17.85,-26.73,68.43
2019,31,8949.91,0.00,0.13,10.20,-22.52,-28.35,58.89
2019,32,10168.45,0.00,0.19,10.20,-22.15,-27.20,65.55
2019,33,11278.43,0.00,0.39,10.20,-13.25,-24.27,85.65
2019,34,12309.17,0.00,0.28,10.20,-4.00,-14.47,199.20
2019,35,13279.07,0.00,0.71,10.20,-5.68,-23.71,90.10
2019,36,14200.54,0.00,1.47,10.20,-15.96,-25.80,74.53
2019,37,15082.39,0.00,1.43,10.20,-12.24,-19.26,133.10
2019,38,15931.17,0.00,2.31,10.20,-0.75,-18.37,143.71
2019,39,16751.85,0.24,3.30,10.44,-0.29,-12.66,230.96
2019,40,17548.34,0.00,4.76,10.44,-1.99,-18.13,146.65
2019,41,18323.76,0.00,3.42,10.44,-2.28,-9.17,305.31
2019,42,19080.65,0.61,7.55,11.05,-2.85,-19.22,133.62
2019,43,19821.12,0.00,9.44,11.05,-9.24,-26.33,71.02
2019,44,20546.92,0.00,6.86,11.05,-25.94,-32.36,40.17
2019,45,21259.55,0.00,9.46,11.05,-29.40,-37.12,24.99
2019,46,21960.27,0.00,8.54,11.05,-24.50,-29.98,50.48
2019,47,22650.18,0.51,17.77,11.55,-8.81,-26.74,68.38
2019,48,23330.25,0.00,13.38,11.55,-6.87,-14.21,203.61
2019,49,24001.32,0.31,11.12,11.86,-9.77,-14.64,196.43
2019,50,24664.12,0.00,24.07,11.86,-10.50,-23.29,93.50
2019,51,25319.32,0.00,21.70,11.86,-14.74,-23.07,95.40
2019,52,25967.51,0.00,31.36,11.86,-11.85,-26.60,69.24
2019,53,26609.22,0.00,34.00,11.86,-12.25,-26.55,69.56
2019,54,27244.93,0.00,29.57,11.86,-2.94,-12.32,237.50
2019,55,27875.07,0.00,19.41,11.86,-1.12,-6.40,378.68
2019,56,28500.05,0.00,31.52,11.86,-4.29,-12.78,228.72
2019,57,29120.23,0.00,25.41,11.86,-7.44,-13.18,221.43
2019,58,29735.95,0.00,36.68,11.86,-5.83,-13.90,208.87
2019,59,30347.52,0.00,45.64,11.86,1.09,-9.22,304.06
2019,60,30955.23,0.00,45.03,11.86,-7.79,-16.48,168.63
2019,61,31559.34,0.00,61.87,11.86,-5.40,-19.27,132.98
2019,62,32160.12,0.00,58.09,11.86,-4.84,-15.85,177.73
2019,63,32757.80,0.00,53.39,11.86,-7.15,-15.92,176.73
2019,64,33352.60,0.00,36.66,11.86,-5.39,-10.64,271.81
2019,65,33944.73,0.00,42.53,11.86,-5.63,-11.20,259.82
2019,66,34534.41,0.43,64.54,12.29,-8.61,-17.17,159.05
2019,67,35121.81,0.00,25.25,12.29,-12.75,-15.43,184.09
2019,68,35707.12,0.00,63.36,12.29,-13.51,-20.39,120.74
2019,69,36290.53,0.00,35.02,12.29,-20.29,-23.54,91.43
2019,70,36872.19,0.00,53.57,12.29,-23.06,-27.78,62.09
2019,71,37452.28,0.00,72.71,12.29,-22.79,-29.21,54.30
2019,72,38030.94,0.00,84.38,12.29,-23.30,-30.49,48.11
2019,73,38608.34,0.00,93.68,12.29,-17.93,-25.58,76.05
2019,74,39184.63,0.00,29.20,12.29,-15.90,-17.74,151.57
2019,75,39759.94,0.00,62.46,12.29,-13.47,-17.65,152.77
2019,76,40334.43,0.00,53.62,12.29,-11.36,-14.76,194.51
2019,77,40908.23,3.17,110.06,15.45,-8.19,-24.97,80.39
2019,78,41481.49,1.13,139.28,16.59,-16.00,-27.20,65.55
2019,79,42054.35,0.00,140.97,16.59,-17.40,-28.29,59.24
2019,80,42626.93,0.00,127.67,16.59,-22.58,-30.79,46.75
2019,81,43199.37,0.00,164.40,16.59,-14.00,-28.90,55.94
2019,82,43771.82,0.00,80.06,16.59,-10.12,-14.36,201.09
2019,83,44344.40,0.00,110.69,16.59,-6.13,-11.97,244.31
2019,84,44917.25,0.00,144.29,16.59,-5.74,-13.88,193.70
2019,85,45490.51,0.00,140.36,16.59,-0.71,-8.30,272.67
2019,86,46064.31,0.00,151.87,16.59,-0.89,-9.10,245.10
2019,87,46638.80,0.00,103.40,16.59,-1.20,-6.00,369.18
2019,88,47214.12,1.25,128.02,17.83,-3.32,-9.23,272.78
2019,89,47790.40,3.13,107.92,20.96,0.46,-6.20,346.40
2019,90,48367.79,0.00,198.18,20.96,-5.38,-16.72,125.61
2019,91,48946.46,0.00,132.19,20.96,-14.38,-19.72,127.97
2019,92,49526.54,0.00,166.65,20.96,-17.12,-24.07,87.23
2019,93,50108.20,0.00,193.02,20.96,-17.09,-25.68,75.40
2019,94,50691.60,0.00,202.17,20.96,-15.25,-24.44,81.10
2019,95,51276.91,0.00,200.18,20.96,-14.90,-23.66,85.92
2019,96,51864.31,0.00,186.77,20.96,-14.10,-21.58,102.74
2019,97,52453.98,0.00,173.94,20.96,-14.12,-20.76,112.61
2019,98,53046.11,0.00,179.54,20.96,-16.56,-23.32,93.28
2019,99,53640.90,0.00,191.79,20.96,-16.30,-23.65,88.21
2019,100,54238.57,0.00,128.03,20.96,-13.67,-18.02,148.04
2019,101,54839.34,2.55,102.71,23.51,-11.79,-16.37,170.18
2019,102,55443.45,0.00,139.16,23.51,-14.13,-18.65,140.29
2019,103,56051.15,0.00,109.15,23.51,-13.90,-17.26,157.90
2019,104,56662.71,0.00,66.19,23.51,-12.37,-14.24,202.98
2019,105,57278.41,0.50,102.93,24.01,-9.92,-12.98,225.13
2019,106,57898.59,0.49,126.17,24.49,-10.41,-14.17,194.02
2019,107,58523.55,0.00,207.59,24.49,-10.56,-17.06,119.43
2019,108,59153.69,0.00,162.02,24.49,-14.62,-19.17,126.38
2019,109,59789.38,0.00,177.40,24.49,-12.11,-17.02,135.13
2019,110,60431.08,0.48,208.41,24.98,-10.24,-16.16,123.52
2019,111,61079.25,0.00,272.45,24.98,-10.77,-19.86,76.08
2019,112,61734.44,0.00,296.82,24.98,-5.39,-17.46,64.80
2019,113,62397.22,0.00,192.85,24.98,-9.11,-14.26,142.17
2019,114,63068.27,0.00,277.97,24.98,-8.60,-17.74,77.42
2019,115,63748.32,0.00,124.93,24.98,-9.56,-12.61,207.13
2019,116,64438.21,0.00,107.81,24.98,-7.09,-9.63,263.74
2019,117,65138.91,0.00,161.68,24.98,-6.80,-10.70,190.52
2019,118,65851.50,0.00,257.95,24.98,-4.68,-11.82,102.33
2019,119,66577.28,0.00,304.89,24.98,3.84,-6.75,124.08
2019,120,67317.71,0.00,223.16,23.89,2.20,-3.42,162.64
2019,121,68074.57,0.00,196.51,23.87,-1.20,-5.94,177.68
2019,122,68849.95,0.00,181.82,23.87,-3.90,-8.14,180.82
2019,123,69646.39,0.00,305.30,23.87,-0.67,-10.20,93.03
2019,124,70467.01,0.00,243.63,23.76,0.31,-5.74,134.84
2019,125,71315.72,0.00,277.44,23.76,-1.99,-9.39,99.65
2019,126,72197.49,0.00,157.65,23.76,-6.25,-9.71,189.84
2019,127,73118.86,0.00,101.93,23.76,-6.39,-8.50,273.20
2019,128,74088.65,0.00,73.27,23.76,-7.11,-8.50,316.91
2019,129,75119.24,0.00,85.47,23.76,-6.70,-8.35,298.00
2019,130,76229.02,0.00,146.97,23.76,-4.31,-7.32,214.82
2019,131,77447.27,0.32,178.54,24.08,-3.95,-7.68,168.36
2019,132,78826.02,0.00,165.62,23.82,-1.95,-5.39,194.78
2019,133,80476.10,0.00,276.49,23.73,1.27,-5.77,134.47
2019,134,82748.19,0.00,211.96,23.10,0.34,-4.51,148.98
2019,135,86400.00,0.00,67.68,21.40,-0.58,-1.95,446.73
2019,136,86400.00,0.00,85.79,19.55,0.19,-1.60,392.64
2019,137,86400.00,0.00,121.79,18.20,-0.22,-2.78,275.34
2019,138,86400.00,0.00,85.32,16.38,0.03,-1.67,393.54
2019,139,86400.00,0.00,72.53,14.82,-0.92,-2.28,423.33
2019,140,86400.00,0.00,95.33,13.08,-0.04,-1.87,359.24
2019,141,86400.00,0.33,80.17,11.02,0.35,-1.10,423.51
2019,142,86400.00,0.00,141.09,9.41,0.42,-2.16,240.26
2019,143,86400.00,0.00,153.68,7.83,0.54,-2.24,214.23
2019,144,86400.00,0.00,54.94,5.61,0.06,-0.70,532.01
2019,145,86400.00,0.00,88.28,3.63,0.15,-1.29,393.53
2019,146,86400.00,0.00,104.32,1.42,0.97,-0.75,352.00
2019,147,86400.00,3.54,57.06,0.00,-0.07,-1.41,499.21
2019,148,86400.00,0.00,89.78,0.00,1.47,-0.10,410.10
2019,149,86400.00,7.48,64.32,0.00,0.32,-1.11,479.33
2019,150,86400.00,0.00,106.42,0.00,-0.52,-2.29,382.98
2019,151,86400.00,0.00,204.87,0.00,0.78,-2.84,188.72
2019,152,86400.00,0.00,91.05,0.00,-0.17,-1.63,437.76
2019,153,86400.00,0.00,136.78,0.00,-0.29,-2.47,312.15
2019,154,86400.00,0.00,147.04,0.00,0.13,-2.18,294.92
2019,155,86400.00,0.00,163.13,0.00,0.23,-2.30,263.10
2019,156,86400.00,0.00,169.72,0.00,0.67,-1.94,254.30
2019,157,86400.00,0.00,158.13,0.00,0.68,-1.73,273.37
2019,158,86400.00,0.00,220.46,0.00,1.27,-2.27,178.27
2019,159,86400.00,0.00,164.06,0.00,1.12,-1.39,264.89
2019,160,86400.00,0.00,189.21,0.00,0.59,-2.33,213.54
2019,161,86400.00,0.00,242.96,0.00,0.58,-3.41,162.78
2019,162,86400.00,1.49,273.12,0.00,2.12,-2.68,172.52
2019,163,86400.00,3.50,96.02,0.00,1.15,-0.73,452.66
2019,164,86400.00,6.97,158.45,0.00,1.79,-1.47,323.08
2019,165,86400.00,0.00,303.79,0.00,4.42,-1.38,191.14
2019,166,86400.00,0.00,324.05,0.00,8.06,0.90,228.32
2019,167,86400.00,0.00,313.27,0.00,6.34,-0.13,210.84
2019,168,86400.00,0.00,268.23,0.00,3.56,-1.18,194.28
2019,169,86400.00,0.00,336.28,0.00,9.00,0.27,217.42
2019,170,86400.00,0.00,290.48,0.00,7.32,1.61,241.24
2019,171,86400.00,0.00,348.85,0.00,18.85,-0.03,212.46
2019,172,86400.00,0.00,347.02,0.00,14.02,0.59,222.91
2019,173,86400.00,0.00,139.52,0.00,3.08,0.59,430.03
2019,174,86400.00,0.63,164.01,0.00,4.57,1.59,388.62
2019,175,86400.00,0.37,160.31,0.00,3.01,0.09,378.58
2019,176,86400.00,0.00,315.90,0.00,7.63,-0.34,207.38
2019,177,86400.00,0.00,319.46,0.00,10.56,1.97,247.83
2019,178,86400.00,0.00,230.03,0.00,7.01,2.24,265.53
2019,179,86400.00,2.09,117.30,0.00,4.90,1.80,507.37
2019,180,86400.00,2.01,158.96,0.00,6.37,1.95,378.11
2019,181,86400.00,4.67,131.48,0.00,6.57,2.99,503.10
2019,182,86400.00,0.92,302.46,0.00,12.94,4.83,307.78
2019,183,86400.00,1.01,327.64,0.00,16.72,5.37,320.28
2019,184,86400.00,4.34,229.90,0.00,14.83,5.65,338.28
2019,185,86400.00,0.00,193.94,0.00,12.24,7.73,566.38
2019,186,86400.00,2.46,93.35,0.00,9.07,6.25,867.45
2019,187,86400.00,0.00,320.53,0.00,18.32,6.43,346.33
2019,188,86400.00,0.00,178.47,0.00,9.33,5.03,565.14
2019,189,86400.00,0.00,269.97,0.00,11.86,4.19,331.63
2019,190,86400.00,0.00,141.11,0.00,9.26,5.81,700.98
2019,191,86400.00,0.00,81.03,0.00,6.74,4.86,863.45
2019,192,86400.00,0.00,233.10,0.00,10.53,4.28,385.38
2019,193,86400.00,0.00,247.95,0.00,13.62,6.54,382.92
2019,194,86400.00,0.00,286.90,0.00,18.28,8.36,398.87
2019,195,86400.00,0.00,169.01,0.00,10.05,5.56,577.05
2019,196,86400.00,9.28,144.86,0.00,10.40,5.08,618.55
2019,197,86400.00,4.49,157.35,0.00,11.86,5.82,682.60
2019,198,86400.00,0.00,123.06,0.00,9.34,6.07,847.68
2019,199,86400.00,3.02,179.27,0.00,12.69,5.21,628.52
2019,200,86400.00,2.49,119.53,0.00,10.23,5.80,854.47
2019,201,86400.00,9.08,87.01,0.00,7.78,4.81,860.46
2019,202,86400.00,1.65,174.68,0.00,10.45,5.84,778.53
2019,203,86400.00,0.00,111.15,0.00,13.14,10.22,1233.48
2019,204,86400.00,0.00,99.97,0.00,12.34,9.72,1204.46
2019,205,86400.00,0.00,127.20,0.00,9.52,6.16,924.49
2019,206,86400.00,0.00,210.08,0.00,12.40,6.16,711.37
