Latitude: 68.251  Longitude: -149.092
X & Y on Lambert Conformal Conic: -2056575.6 3456818.31
Tile: 14236
Elevation: 1588 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2018,218,66323.42,7.55,175.10,0.00,3.34,-1.33,553.91
2018,219,65763.83,2.46,62.86,0.00,-0.95,-2.35,513.78
2018,220,65208.78,0.00,133.96,0.00,1.59,-0.80,575.88
2018,221,64657.96,3.89,71.62,0.00,1.61,-0.04,608.81
2018,222,64111.12,0.00,89.32,0.00,0.12,-1.41,550.84
2018,223,63568.01,0.00,306.79,0.00,5.25,-2.50,508.38
2018,224,63028.41,0.00,251.55,0.00,7.71,2.28,719.48
2018,225,62492.12,2.22,224.72,0.00,3.43,-4.16,448.85
2018,226,61958.96,0.00,213.52,0.00,-0.44,-4.75,429.31
2018,227,61428.76,1.67,164.36,0.00,1.72,-1.46,548.87
2018,228,60901.36,13.31,58.36,0.00,2.22,0.84,649.15
2018,229,60376.61,13.63,66.48,0.00,2.77,1.16,664.29
2018,230,59854.39,4.93,22.90,0.00,4.21,4.21,824.87
2018,231,59334.57,0.00,73.55,0.00,5.95,4.65,851.04
2018,232,58817.02,2.64,62.60,0.00,7.10,5.60,909.43
2018,233,58301.64,2.20,178.76,0.00,6.26,1.12,662.44
2018,234,57788.32,0.00,186.60,0.00,3.02,-0.60,584.69
2018,235,57276.97,0.00,177.30,0.00,2.76,-0.67,581.61
2018,236,56767.48,0.00,190.10,0.00,4.09,0.26,622.44
2018,237,56259.76,0.00,170.72,0.00,3.59,0.17,618.48
2018,238,55753.74,6.83,196.80,0.00,7.64,0.63,639.11
2018,239,55249.33,13.12,166.45,0.00,5.67,0.45,631.02
2018,240,54746.43,0.00,170.56,0.00,3.46,-0.20,601.96
2018,241,54244.99,3.36,173.00,0.00,4.62,-1.15,561.29
2018,242,53744.92,5.41,199.96,5.41,-1.40,-7.55,346.30
2018,243,53246.16,5.97,230.71,11.39,-0.36,-9.89,288.37
2018,244,52748.62,23.08,211.14,34.47,0.22,-6.92,363.74
2018,245,52252.24,0.00,299.34,34.47,1.04,-7.65,343.88
2018,246,51756.96,9.22,114.47,32.23,2.52,-0.67,581.43
2018,247,51262.71,5.54,21.76,29.10,1.45,1.45,678.11
2018,248,50769.42,9.14,89.72,26.70,2.22,-0.28,598.30
2018,249,50277.03,3.91,110.27,26.19,-1.63,-4.78,428.26
2018,250,49785.48,0.00,279.00,26.06,3.61,-5.69,399.66
2018,251,49294.70,0.00,239.82,23.77,6.29,-0.55,586.59
2018,252,48804.65,0.00,106.30,20.53,4.23,1.71,691.19
2018,253,48315.25,0.00,114.02,17.05,5.03,2.30,720.75
2018,254,47826.44,0.00,127.10,12.67,7.56,4.41,836.75
2018,255,47338.18,14.97,91.76,9.32,5.01,1.98,704.69
2018,256,46850.39,0.00,79.24,6.22,3.26,1.37,674.22
2018,257,46363.03,0.00,161.72,3.64,4.47,0.16,617.76
2018,258,45876.04,0.00,148.80,1.17,3.91,-0.12,605.59
2018,259,45389.36,0.00,147.75,0.00,5.03,0.28,623.40
2018,260,44902.93,0.00,185.24,0.00,7.28,-0.12,605.23
2018,261,44416.69,0.00,150.72,0.00,5.18,-0.20,601.74
2018,262,43930.60,1.66,142.26,0.00,3.47,-1.67,540.28
2018,263,43444.59,8.67,38.53,0.00,-0.15,-1.78,536.21
2018,264,42958.60,0.00,82.18,0.00,-0.41,-3.20,482.42
2018,265,42472.59,9.51,55.99,9.51,-4.84,-7.10,358.78
2018,266,41986.50,0.00,59.02,9.51,-7.79,-9.54,296.47
2018,267,41500.27,0.00,104.42,9.51,-5.45,-8.82,313.67
2018,268,41013.84,0.00,166.11,9.51,-4.24,-10.73,269.89
2018,269,40527.15,5.76,93.33,15.27,-1.78,-6.25,383.06
2018,270,40040.16,0.00,45.85,14.62,-2.97,-4.45,439.25
2018,271,39552.81,0.00,133.96,14.48,-0.44,-5.68,400.12
2018,272,39065.03,0.00,161.64,13.60,4.18,-3.89,458.10
2018,273,38576.76,0.00,157.66,11.24,8.38,-0.39,593.55
2018,274,38087.96,0.00,95.26,8.51,4.41,0.50,633.11
2018,275,37598.57,0.00,111.95,5.71,5.67,0.68,641.73
2018,276,37108.51,0.00,128.87,3.99,4.66,-1.93,530.29
2018,277,36617.75,0.00,98.83,2.81,1.45,-3.19,482.86
2018,278,36126.20,0.00,122.41,2.05,2.76,-4.19,447.97
2018,279,35633.82,0.00,125.29,2.05,0.49,-7.31,352.97
2018,280,35140.53,0.00,115.35,2.05,-3.22,-10.08,284.04
2018,281,34646.29,0.00,101.16,2.05,-1.86,-7.74,341.32
2018,282,34151.01,0.00,104.87,2.03,0.94,-5.95,391.78
2018,283,33654.64,0.00,101.87,2.03,0.76,-6.41,378.34
2018,284,33157.11,3.43,61.31,5.46,-2.39,-7.82,339.17
2018,285,32658.35,2.19,31.30,5.45,-3.39,-5.98,390.90
2018,286,32158.29,7.11,43.57,5.44,-1.94,-5.96,391.62
2018,287,31656.86,5.46,26.68,5.22,-3.06,-5.48,406.03
2018,288,31153.98,0.00,70.67,5.22,-4.43,-10.06,284.52
2018,289,30649.57,3.47,41.88,8.69,-5.32,-9.79,290.80
2018,290,30143.56,3.50,50.55,12.19,-0.61,-6.87,365.18
2018,291,29635.86,0.00,19.28,10.73,-1.00,-2.52,507.32
2018,292,29126.38,0.00,62.04,10.73,-2.26,-8.65,318.04
2018,293,28615.04,0.00,63.37,10.73,-3.31,-10.75,269.44
2018,294,28101.74,0.00,28.12,10.73,-4.91,-7.78,340.17
2018,295,27586.37,0.00,25.11,10.73,-4.60,-7.30,353.32
2018,296,27068.84,0.00,54.10,10.73,-1.37,-9.63,294.50
2018,297,26549.03,2.89,36.04,13.62,0.41,-7.59,345.25
2018,298,26026.82,0.00,34.96,13.62,-2.33,-7.54,346.75
2018,299,25502.10,1.80,33.75,15.41,-8.37,-13.64,213.37
2018,300,24974.71,3.57,21.59,18.98,-8.74,-13.66,213.03
2018,301,24444.53,3.45,29.21,22.43,-10.19,-19.22,133.60
2018,302,23911.38,0.00,23.22,22.43,-17.61,-21.95,105.31
2018,303,23375.12,0.00,26.95,22.43,-15.28,-21.55,109.05
2018,304,22835.54,0.00,22.77,22.43,-13.53,-19.13,134.57
2018,305,22292.45,0.00,26.12,22.43,-7.25,-15.83,177.97
2018,306,21745.64,0.00,19.48,22.43,-6.79,-12.92,226.27
2018,307,21194.85,0.00,16.08,22.43,-8.13,-13.72,211.95
2018,308,20639.83,0.00,17.02,22.43,-7.77,-14.75,194.73
2018,309,20080.27,0.00,15.08,22.43,-6.31,-13.23,220.55
2018,310,19515.85,0.00,11.48,22.43,-4.45,-10.54,273.96
2018,311,18946.19,2.59,3.83,25.03,-7.17,-9.76,291.49
2018,312,18370.86,0.00,10.24,25.03,-7.36,-14.25,202.94
2018,313,17789.40,0.00,8.22,25.03,-9.20,-15.62,181.21
2018,314,17201.25,0.00,5.33,25.03,-10.87,-15.49,183.16
2018,315,16605.78,0.00,5.70,25.03,-10.91,-16.91,162.66
2018,316,16002.25,0.00,5.55,25.03,-16.34,-23.37,92.81
2018,317,15389.81,0.00,4.69,25.03,-20.23,-28.05,60.57
2018,318,14767.44,0.00,3.89,25.03,-11.30,-23.23,94.04
2018,319,14133.92,0.00,2.65,25.03,-9.97,-17.18,158.97
2018,320,13487.80,0.00,2.57,25.03,-7.75,-17.41,155.90
2018,321,12827.27,0.00,1.33,25.03,-5.87,-12.05,242.71
2018,322,12150.11,0.00,0.68,25.03,-4.27,-10.75,269.29
2018,323,11453.48,4.30,0.38,29.33,-3.86,-9.51,297.14
2018,324,10733.74,4.11,0.32,33.43,-5.28,-10.48,275.19
2018,325,9986.02,0.00,0.34,33.43,-8.52,-12.94,225.82
2018,326,9203.67,0.00,0.49,33.43,-10.36,-19.21,133.65
2018,327,8377.16,0.00,0.31,33.43,-18.84,-24.90,80.92
2018,328,7492.08,0.00,0.24,33.43,-20.18,-25.74,74.96
2018,329,6524.84,0.00,0.22,33.43,-17.25,-24.98,80.32
2018,330,5431.98,0.00,0.14,33.43,-11.85,-20.26,122.11
2018,331,4114.92,3.56,0.04,36.99,-8.31,-14.84,193.17
2018,332,2203.34,0.00,0.01,36.99,-8.56,-13.43,216.92
2018,333,0.00,0.00,0.00,36.99,-7.84,-13.91,208.57
2018,334,0.00,0.00,0.00,36.99,-8.75,-14.52,198.50
2018,335,0.00,0.00,0.00,36.99,-8.51,-14.11,205.24
2018,336,0.00,2.42,0.00,39.42,-9.21,-12.37,236.59
2018,337,0.00,0.00,0.00,39.42,-9.38,-13.24,220.44
2018,338,0.00,0.00,0.00,39.42,-12.63,-16.31,170.94
2018,339,0.00,0.00,0.00,39.42,-10.06,-16.36,170.27
2018,340,0.00,3.76,0.00,43.18,-10.10,-21.75,107.19
2018,341,0.00,0.00,0.00,43.18,-10.22,-17.87,149.97
2018,342,0.00,4.80,0.00,47.98,-12.92,-18.82,138.22
2018,343,0.00,0.00,0.00,47.98,-16.13,-24.13,86.71
2018,344,0.00,0.00,0.00,47.98,-17.02,-25.38,77.48
2018,345,0.00,0.00,0.00,47.98,-19.17,-26.62,69.12
2018,346,0.00,0.00,0.00,47.98,-20.24,-27.90,61.41
2018,347,0.00,0.00,0.00,47.98,-19.52,-27.76,62.20
2018,348,0.00,0.00,0.00,47.98,-20.32,-27.71,62.50
2018,349,0.00,0.00,0.00,47.98,-17.93,-26.25,71.52
2018,350,0.00,0.00,0.00,47.98,-17.98,-26.43,70.36
2018,351,0.00,6.56,0.00,54.54,-17.10,-25.80,74.53
2018,352,0.00,0.00,0.00,54.54,-17.07,-24.56,83.42
2018,353,0.00,0.00,0.00,54.54,-16.82,-22.56,99.79
2018,354,0.00,0.00,0.00,54.54,-16.81,-22.21,102.97
2018,355,0.00,0.00,0.00,54.54,-17.82,-22.81,97.60
2018,356,0.00,0.00,0.00,54.54,-18.21,-24.20,86.20
2018,357,0.00,0.00,0.00,54.54,-18.74,-25.02,80.04
2018,358,0.00,0.00,0.00,54.54,-16.61,-27.35,64.66
2018,359,0.00,0.00,0.00,54.54,-21.54,-25.22,78.58
2018,360,0.00,0.00,0.00,54.54,-13.49,-24.45,84.24
2018,361,0.00,0.00,0.00,54.54,-11.59,-22.81,97.58
2018,362,0.00,0.00,0.00,54.54,-14.23,-21.47,109.83
2018,363,0.00,0.00,0.00,54.54,-11.56,-22.21,102.95
2018,364,0.00,3.06,0.00,57.61,-13.30,-26.21,71.78
2018,365,0.00,0.00,0.00,57.61,-10.67,-16.15,173.33
2019,1,0.00,0.00,0.00,87.05,-5.37,-12.92,226.25
2019,2,0.00,2.77,0.00,89.82,-6.40,-11.65,250.69
2019,3,0.00,0.00,0.00,89.82,-10.00,-22.88,96.99
2019,4,0.00,0.00,0.00,89.82,-19.65,-25.94,73.59
2019,5,0.00,0.00,0.00,89.82,-18.39,-27.76,62.20
2019,6,0.00,0.00,0.00,89.82,-22.32,-28.42,58.49
2019,7,0.00,0.00,0.00,89.82,-24.47,-29.56,52.53
2019,8,0.00,0.00,0.00,89.82,-28.51,-33.19,37.05
2019,9,0.00,0.00,0.00,89.82,-29.14,-37.55,23.93
2019,10,0.00,0.00,0.00,89.82,-29.53,-37.59,23.82
2019,11,0.00,0.00,0.00,89.82,-29.90,-36.22,27.38
2019,12,0.00,0.00,0.00,89.82,-24.05,-37.36,24.39
2019,13,3283.08,0.00,0.07,89.82,-11.80,-26.86,67.61
2019,14,4806.52,0.00,0.09,89.82,-7.28,-15.94,176.44
2019,15,5993.44,0.00,0.15,89.82,-5.06,-14.87,192.85
2019,16,7016.55,0.00,0.16,89.82,-7.45,-14.59,197.33
2019,17,7939.26,0.00,0.23,89.82,-8.20,-15.77,178.89
2019,18,8793.08,0.00,0.42,89.82,-9.80,-20.28,121.88
2019,19,9596.27,0.00,0.70,89.82,-17.46,-27.94,61.18
2019,20,10360.47,0.00,0.38,89.82,-26.46,-30.03,50.24
2019,21,11093.62,0.00,0.75,89.82,-24.13,-30.54,47.88
2019,22,11801.38,0.00,1.29,89.82,-11.94,-27.39,64.41
2019,23,12487.97,0.00,1.45,89.82,-5.53,-17.42,155.81
2019,24,13156.57,0.00,1.75,89.82,-5.34,-13.01,224.45
2019,25,13809.71,0.00,2.24,89.82,-3.54,-11.67,250.18
2019,26,14449.39,3.07,0.94,92.90,-6.30,-9.62,294.51
2019,27,15077.21,0.00,0.98,92.90,-5.01,-7.40,350.37
2019,28,15694.52,4.24,3.11,97.13,-6.46,-13.42,217.21
2019,29,16302.43,0.00,7.73,97.13,-12.11,-26.38,70.71
2019,30,16901.87,0.00,6.88,97.13,-16.37,-24.65,82.77
2019,31,17493.63,0.00,7.63,97.13,-17.49,-25.73,75.04
2019,32,18078.39,0.00,11.43,97.13,-14.04,-25.33,77.83
2019,33,18656.74,6.09,10.49,103.22,-8.92,-22.64,99.10
2019,34,19229.21,0.00,12.11,103.22,-7.35,-15.64,180.90
2019,35,19796.22,0.00,11.50,103.22,-9.46,-15.81,178.27
2019,36,20358.19,0.00,17.12,103.22,-10.68,-19.36,131.98
2019,37,20915.46,0.00,18.76,103.22,-6.01,-15.03,190.19
2019,38,21468.35,0.00,7.32,103.22,-6.51,-9.22,304.06
2019,39,22017.13,9.90,14.02,113.13,-6.03,-12.47,234.58
2019,40,22562.07,0.00,16.90,113.13,-8.61,-13.63,213.45
2019,41,23103.39,0.00,16.60,113.13,-6.02,-10.63,271.98
2019,42,23641.31,0.00,17.53,113.13,-10.72,-14.81,193.73
2019,43,24176.00,18.37,32.71,131.49,-11.94,-26.31,71.16
2019,44,24707.66,0.00,31.18,131.49,-26.08,-32.36,40.18
2019,45,25236.44,0.00,37.51,131.49,-18.60,-25.75,74.92
2019,46,25762.49,0.00,48.68,131.49,-15.30,-24.98,80.30
2019,47,26285.95,0.00,41.59,131.49,-12.00,-18.92,137.12
2019,48,26806.95,0.00,39.92,131.49,-8.89,-14.81,193.73
2019,49,27325.62,2.85,8.57,134.34,-13.11,-14.25,202.94
2019,50,27842.06,0.00,28.89,134.34,-15.67,-19.08,135.19
2019,51,28356.39,0.00,65.94,134.34,-12.14,-20.87,115.79
2019,52,28868.71,0.00,74.91,134.34,-11.26,-21.14,113.11
2019,53,29379.12,0.00,79.95,134.34,-11.37,-21.46,109.94
2019,54,29887.71,0.00,77.14,134.34,-6.48,-15.12,188.79
2019,55,30394.56,0.00,86.94,134.34,0.98,-9.14,306.03
2019,56,30899.77,0.00,86.06,134.34,-2.51,-11.58,251.97
2019,57,31403.41,0.00,87.83,134.34,0.63,-8.20,329.31
2019,58,31905.56,0.00,103.23,134.34,-1.84,-12.79,228.54
2019,59,32406.30,0.00,103.25,134.34,-0.52,-10.36,277.93
2019,60,32905.71,0.00,106.65,134.34,2.16,-7.67,343.22
2019,61,33403.85,0.00,123.05,134.34,-1.90,-14.13,204.86
2019,62,33900.80,0.00,104.36,134.34,-8.29,-16.19,172.71
2019,63,34396.61,0.00,100.93,134.34,-7.12,-14.13,204.87
2019,64,34891.37,0.00,66.48,134.34,-7.18,-11.26,258.64
2019,65,35385.13,0.00,66.67,134.34,-6.49,-10.37,277.72
2019,66,35877.96,0.00,61.57,134.34,-10.61,-13.96,207.73
2019,67,36369.92,2.68,70.43,137.03,-9.35,-14.44,199.71
2019,68,36861.08,0.00,120.77,137.03,-3.62,-10.41,276.71
2019,69,37351.48,0.00,178.46,137.03,-6.51,-22.79,97.75
2019,70,37841.20,3.99,123.07,141.02,-14.56,-25.12,79.31
2019,71,38330.30,3.69,71.82,144.70,-15.91,-20.60,118.52
2019,72,38818.82,0.00,179.87,144.70,-9.34,-20.69,117.57
2019,73,39306.84,0.00,185.35,144.70,-5.82,-17.19,158.83
2019,74,39794.40,0.00,173.25,144.70,-4.07,-13.53,215.24
2019,75,40281.57,0.00,124.05,144.70,-2.92,-8.62,318.60
2019,76,40768.40,0.00,95.83,144.41,-1.17,-5.29,412.09
2019,77,41254.95,7.57,113.92,151.97,-2.81,-9.57,295.69
2019,78,41741.28,4.28,169.21,156.25,-4.10,-18.51,142.01
2019,79,42227.43,0.00,206.67,156.25,-10.21,-20.45,120.06
2019,80,42713.48,0.00,224.75,156.25,-7.65,-19.72,127.90
2019,81,43199.47,0.00,242.46,156.25,2.19,-12.84,227.69
2019,82,43685.46,0.00,196.70,156.25,2.56,-6.47,376.44
2019,83,44171.50,0.00,71.64,155.13,-0.66,-3.33,477.81
2019,84,44657.66,3.70,124.53,158.83,-3.55,-10.05,284.76
2019,85,45143.98,2.96,100.62,161.80,-2.28,-7.17,356.83
2019,86,45630.53,0.00,60.68,161.80,-6.81,-8.69,316.88
2019,87,46117.36,0.00,100.74,161.80,-6.72,-9.96,286.72
2019,88,46604.53,0.00,29.35,161.80,-9.69,-9.85,289.42
2019,89,47092.10,0.00,174.48,161.80,-3.13,-8.59,319.58
2019,90,47580.11,0.00,147.69,160.96,0.41,-4.00,454.23
2019,91,48068.63,0.00,231.20,160.96,-2.28,-9.57,295.76
2019,92,48557.73,0.00,284.99,160.96,-6.32,-16.66,166.06
2019,93,49047.45,0.00,302.03,160.96,-7.88,-19.62,129.06
2019,94,49537.85,0.00,299.07,160.96,-7.41,-18.57,141.29
2019,95,50029.00,0.00,294.88,160.96,-6.08,-16.68,165.71
2019,96,50520.96,0.00,313.35,160.96,-8.80,-20.99,114.58
2019,97,51013.79,0.00,173.87,160.96,-14.96,-19.84,126.65
2019,98,51507.55,0.00,197.97,160.96,-11.80,-17.35,156.64
2019,99,52002.30,0.00,291.55,160.96,-5.06,-14.30,201.97
2019,100,52498.12,0.00,266.33,160.96,-1.23,-9.03,308.57
2019,101,52995.06,0.00,263.88,160.96,-0.35,-7.99,332.35
2019,102,53493.20,0.00,231.13,160.96,-2.30,-8.46,322.69
2019,103,53992.60,0.00,168.69,160.96,-4.78,-8.90,311.88
2019,104,54493.34,0.00,156.66,160.96,-4.74,-8.42,323.67
2019,105,54995.49,0.00,314.31,160.96,-6.01,-14.83,193.46
2019,106,55499.13,0.00,361.34,160.96,-5.44,-17.77,145.32
2019,107,56004.33,0.00,225.13,160.96,-14.48,-19.87,126.25
2019,108,56511.18,0.00,330.23,160.96,-13.59,-22.61,99.33
2019,109,57019.77,3.95,267.27,164.91,-5.05,-15.89,177.04
2019,110,57530.17,2.99,240.16,167.90,-1.55,-9.98,286.33
2019,111,58042.48,0.00,341.97,167.90,-2.48,-11.47,237.41
2019,112,58556.81,0.00,292.38,167.90,-9.56,-16.27,171.63
2019,113,59073.25,0.00,272.55,167.90,-7.00,-13.14,222.26
2019,114,59591.91,0.00,378.63,167.90,-4.32,-15.24,172.53
2019,115,60112.91,0.00,261.86,167.90,-4.33,-10.18,281.78
2019,116,60636.36,0.00,141.06,167.90,-6.81,-9.72,292.37
2019,117,61162.41,0.00,194.39,167.90,-5.06,-9.16,305.39
2019,118,61691.18,0.00,187.71,167.90,-3.58,-7.56,346.20
2019,119,62222.83,0.00,223.61,167.34,0.16,-4.67,421.51
2019,120,62757.52,0.00,199.95,165.53,2.58,-1.70,528.59
2019,121,63295.43,0.00,248.49,163.32,4.68,-0.74,504.73
2019,122,63836.74,0.00,412.88,163.32,1.97,-10.69,189.34
2019,123,64381.67,0.00,135.04,163.32,-10.75,-13.34,218.59
2019,124,64930.45,0.00,328.73,163.32,-5.14,-12.32,205.90
2019,125,65483.33,0.00,374.04,163.32,-5.25,-14.05,168.20
2019,126,66040.59,0.00,209.22,163.32,-10.50,-14.42,200.13
2019,127,66602.54,0.00,385.18,163.32,-6.90,-15.94,146.48
2019,128,67169.55,2.46,277.26,165.78,0.94,-7.68,283.36
2019,129,67742.00,0.00,158.15,164.28,0.49,-2.45,510.21
2019,130,68320.34,0.00,277.55,163.11,2.20,-3.20,352.20
2019,131,68905.09,4.94,160.13,162.09,0.39,-3.58,459.24
2019,132,69496.83,0.00,128.99,160.55,-0.08,-2.33,514.55
2019,133,70096.25,0.00,244.46,159.53,0.94,-3.57,389.83
2019,134,70704.14,0.00,365.03,157.18,7.36,-0.42,213.88
2019,135,71321.43,0.00,258.42,154.55,5.08,0.28,352.87
2019,136,71949.23,0.00,342.71,152.76,5.04,-1.75,223.58
2019,137,72588.87,0.00,396.98,152.04,4.67,-4.28,153.86
2019,138,73241.98,0.00,277.84,149.17,5.97,0.83,324.99
2019,139,73910.55,0.00,353.80,145.27,10.45,3.30,274.21
2019,140,74597.09,0.00,387.71,141.69,11.09,2.53,258.64
2019,141,75304.81,0.00,346.32,137.29,11.43,4.47,299.62
2019,142,76037.90,0.00,265.74,132.36,10.59,5.73,375.58
2019,143,76802.02,0.00,390.32,127.99,13.47,4.41,298.11
2019,144,77605.12,0.00,383.07,125.13,9.38,0.81,226.79
2019,145,78458.81,0.00,380.04,122.38,9.14,0.55,222.22
2019,146,79381.34,0.00,364.17,118.21,12.16,3.93,287.69
2019,147,80404.18,8.47,208.65,114.11,9.36,3.75,419.85
2019,148,81590.62,3.62,157.57,110.30,7.19,3.08,589.59
2019,149,83112.90,0.00,216.68,106.65,6.95,2.69,478.56
2019,150,86400.00,0.00,329.68,103.05,10.47,2.58,269.21
2019,151,86400.00,0.00,288.86,99.13,9.74,3.33,342.78
2019,152,86400.00,0.00,271.01,94.87,9.87,4.14,388.30
2019,153,86400.00,0.00,211.23,90.87,7.79,3.52,493.62
2019,154,86400.00,0.00,331.06,87.51,9.70,2.00,262.87
2019,155,86400.00,0.00,304.17,83.83,9.41,2.77,312.12
2019,156,86400.00,9.73,179.81,80.64,6.53,1.60,498.48
2019,157,86400.00,0.00,234.06,76.60,8.31,3.61,516.29
2019,158,86400.00,0.00,259.91,72.32,9.47,4.20,464.53
2019,159,86400.00,0.00,231.45,67.59,9.89,5.27,548.53
2019,160,86400.00,0.00,238.98,63.01,9.69,4.90,522.88
2019,161,86400.00,4.89,72.74,58.98,5.34,3.58,789.27
2019,162,86400.00,0.00,261.43,55.50,7.61,2.30,403.81
2019,163,86400.00,4.95,126.20,53.51,1.94,-1.27,535.53
2019,164,86400.00,7.03,260.61,51.36,7.40,-0.89,352.02
2019,165,86400.00,5.85,240.16,49.89,4.65,-2.50,378.18
2019,166,86400.00,0.00,383.38,48.77,7.30,-3.32,245.93
2019,167,86400.00,0.00,229.36,44.31,9.23,4.62,626.05
2019,168,86400.00,0.00,142.85,41.65,3.02,0.33,600.44
2019,169,86400.00,0.00,344.92,38.01,10.77,2.67,317.33
2019,170,86400.00,0.00,331.07,32.62,14.45,6.83,405.31
2019,171,86400.00,0.00,290.48,26.02,16.01,9.71,556.79
2019,172,86400.00,0.00,251.56,19.47,14.86,9.60,655.22
2019,173,86400.00,0.00,259.32,13.66,13.23,7.84,582.01
2019,174,86400.00,8.57,254.96,9.35,12.64,4.26,471.57
2019,175,86400.00,0.00,213.24,7.41,2.74,-1.38,447.02
2019,176,86400.00,0.00,268.58,5.61,3.70,-1.71,360.02
2019,177,86400.00,0.00,386.74,2.87,12.91,0.51,232.58
2019,178,86400.00,0.00,118.81,0.00,11.60,8.98,1065.31
2019,179,86400.00,6.92,89.82,0.00,12.15,9.48,1185.46
2019,180,86400.00,10.48,175.35,0.00,16.11,10.40,982.14
2019,181,86400.00,0.00,296.59,0.00,15.98,7.79,625.02
2019,182,86400.00,3.18,149.50,0.00,6.27,1.75,681.07
2019,183,86400.00,0.00,272.95,0.00,11.20,4.19,575.87
2019,184,86400.00,6.67,105.83,0.00,9.30,6.17,945.63
2019,185,86400.00,0.00,278.29,0.00,12.79,5.48,639.16
2019,186,86400.00,0.00,133.18,0.00,9.93,6.98,999.74
2019,187,86400.00,0.00,209.52,0.00,13.24,8.28,906.81
2019,188,86400.00,0.00,176.39,0.00,14.70,10.57,1130.71
2019,189,86400.00,0.00,276.43,0.00,17.74,10.04,820.74
2019,190,86400.00,0.00,275.97,0.00,18.75,10.87,858.28
2019,191,86400.00,0.00,217.85,0.00,13.00,7.53,847.30
2019,192,86400.00,0.00,245.62,0.00,11.73,5.28,690.65
2019,193,86400.00,0.00,270.52,0.00,12.55,4.83,625.24
2019,194,86400.00,0.00,170.07,0.00,14.68,10.42,1137.70
2019,195,84214.35,0.00,72.34,0.00,11.16,9.60,1195.09
2019,196,82294.92,0.00,170.72,0.00,14.20,10.26,1150.37
2019,197,80975.77,0.00,264.42,0.00,15.89,9.10,848.48
2019,198,79881.86,2.84,193.73,0.00,14.74,8.06,952.54
2019,199,78913.97,0.00,215.76,0.00,12.03,7.03,881.31
2019,200,78028.43,11.55,151.73,0.00,9.52,4.97,870.21
2019,201,77201.59,12.58,212.13,0.00,7.63,0.49,606.10
2019,202,76418.99,0.00,226.80,0.00,8.19,3.05,736.16
2019,203,75671.07,0.00,319.18,0.00,15.97,6.33,737.77
2019,204,74951.16,0.00,257.47,0.00,16.06,9.64,1033.31
2019,205,74254.40,3.19,180.41,0.00,16.65,10.61,1266.49
2019,206,73577.12,3.75,118.63,0.00,14.48,10.90,1303.04
2019,207,72916.49,10.25,64.17,0.00,11.22,9.51,1187.42
2019,208,72270.27,12.25,89.71,0.00,8.79,6.34,956.78
2019,209,71636.68,9.82,29.33,0.00,5.44,5.09,877.53
2019,210,71014.24,6.62,87.27,0.00,7.48,5.15,881.07
2019,211,70401.74,0.00,120.71,0.00,8.62,6.23,949.59
2019,212,69798.16,3.63,113.83,0.00,8.58,5.52,904.41
2019,213,69202.63,9.50,175.16,0.00,4.23,-0.66,581.80
2019,214,68614.44,16.05,165.43,0.00,3.35,-1.23,558.28
2019,215,68032.93,19.05,233.29,0.00,10.20,1.68,689.60
2019,216,67457.57,0.00,106.05,0.00,1.62,-0.40,593.07
2019,217,66887.87,7.28,230.72,0.00,8.34,-0.01,610.36
2019,218,66323.42,2.68,185.78,0.00,6.52,0.89,651.44
2019,219,65763.83,0.00,239.18,0.00,8.73,3.35,776.36
2019,220,65208.78,7.83,32.77,0.00,5.61,5.06,875.39
2019,221,64657.96,6.25,113.04,0.00,4.53,1.53,682.28
2019,222,64111.12,0.00,98.47,0.00,2.10,0.25,621.98
2019,223,63568.01,0.00,151.17,0.00,4.77,1.84,697.32
2019,224,63028.41,13.00,159.53,0.00,9.68,5.14,880.72
2019,225,62492.12,14.34,137.70,0.00,7.82,4.02,813.92
2019,226,61958.96,7.45,100.48,0.00,5.14,2.48,730.03
2019,227,61428.76,3.95,82.58,0.00,3.73,1.61,686.07
2019,228,60901.36,2.27,201.92,0.00,3.40,-2.97,490.64
2019,229,60376.61,0.00,31.75,0.00,-3.54,-3.54,470.33
2019,230,59854.39,0.00,190.98,0.00,-0.09,-3.91,457.33
2019,231,59334.57,0.00,152.11,0.00,1.80,-1.16,561.11
2019,232,58817.02,4.40,23.20,0.00,-3.05,-3.05,487.77
2019,233,58301.64,0.00,208.36,0.00,0.79,-3.38,475.85
2019,234,57788.32,3.80,22.70,0.00,-2.01,-2.01,526.94
2019,235,57276.97,2.71,22.63,0.00,-4.06,-4.06,452.42
2019,236,56767.48,0.00,255.54,0.00,2.44,-3.33,477.85
2019,237,56259.76,5.40,29.36,0.00,1.97,1.51,680.88
2019,238,55753.74,0.00,220.67,0.00,5.09,0.32,624.90
2019,239,55249.33,10.42,132.15,0.00,4.03,0.37,627.34
2019,240,54746.43,8.04,147.28,0.00,3.55,-0.72,579.32
2019,241,54244.99,0.00,143.97,0.00,1.46,-1.49,547.45
